Año;Departamento;CUI;Proyecto;PIA;PIM;Certificación;CompromisoAnual;AtencióndeCompromisoMensual;Devengado;Girado
2023;CUSCO;2578061;2578061: MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS OPERATIVOS DE LA UNIDAD DE SEGURIDAD CIUDADANA Y SERENAZGO DE LA MUNICIPALIDAD PROVINCIAL DE ESPINAR, DISTRITO DE ESPINAR - PROVINCIA DE ESPINAR - DEPARTAMENTO DE CUSCO;0.00;564490.00;408775.00;331225.00;331225.00;331225.00;331225.00
2023;CUSCO;2578067;2578067: MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE SEGURIDAD CIUDADANA LOCAL EN LA LOCALIDAD DE CAPACMARCA DISTRITO DE CAPACMARCA DE LA PROVINCIA DE CHUMBIVILCAS DEL DEPARTAMENTO DE CUSCO;0.00;391596.00;334972.00;330269.00;330269.00;330269.00;327564.00
2023;CUSCO;2578089;2578089: MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE SEGURIDAD CIUDADANA LOCAL EN ZONA URBANA Y RURAL DEL DISTRITO DE HUANCARANI DE LA PROVINCIA DE PAUCARTAMBO DEL DEPARTAMENTO DE CUSCO;0.00;317922.00;311245.00;311245.00;311245.00;311245.00;311245.00
2023;CUSCO;2578090;2578090: MEJORAMIENTO DEL SERVICIO DE SEGURIDAD CIUDADANA LOCAL EN EL DISTRITO DE HUANOQUITE Y COMUNIDADES DEL DISTRITO DE HUANOQUITE DE LA PROVINCIA DE PARURO DEL DEPARTAMENTO DE CUSCO;0.00;261500.00;260312.00;260312.00;260312.00;260253.00;260253.00
2023;CUSCO;2578396;2578396: MEJORAMIENTO DEL SERVICIO DE SEGURIDAD CIUDADANA LOCAL EN EL AMBITO URBANO Y RURAL DEL DISTRITO DE HUAYLLABAMBA DE LA PROVINCIA DE URUBAMBA DEL DEPARTAMENTO DE CUSCO;0.00;330067.00;271035.00;270215.00;270215.00;270215.00;270215.00
2023;CUSCO;2585575;2585575: MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE SEGURIDAD CIUDADANA LOCAL EN EL DISTRITO DE LUCRE DE LA PROVINCIA DE QUISPICANCHI DEL DEPARTAMENTO DE CUSCO;0.00;427026.00;403931.00;403931.00;403931.00;403931.00;403931.00
2023;CUSCO;2586207;2586207: MEJORAMIENTO DEL SERVICIO DE SEGURIDAD CIUDADANA LOCAL EN LA MUNICIPALIDAD DISTRITAL DE LIVITACA DEL DISTRITO DE LIVITACA DE LA PROVINCIA DE CHUMBIVILCAS DEL DEPARTAMENTO DE CUSCO;0.00;431729.00;431069.00;431069.00;431069.00;413799.00;413799.00
2023;CUSCO;2586704;2586704: MEJORAMIENTO DEL SERVICIO DE SEGURIDAD CIUDADANA LOCAL EN EL AMBITO URBANO DE LOS CENTROS POBLADOS DE URINSAYA, HUAYHUAHUASI,TAHUAPALCCA,PUENTE CENTRAL Y LA CAPITAL COPORAQUE DEL DISTRITO DE COPORAQUE DE LA PROVINCIA DE ESPINAR DEL DEPARTAMENTO DE CUSCO;0.00;794307.00;794305.00;684609.00;669682.00;669682.00;669682.00
2023;CUSCO;2586954;2586954: MEJORAMIENTO DEL SERVICIO DE SEGURIDAD CIUDADANA LOCAL EN EL AMBITO URBANO Y RURAL DEL DISTRITO DE PISAC DE LA PROVINCIA DE CALCA DEL DEPARTAMENTO DE CUSCO;0.00;692824.00;671323.00;671323.00;671323.00;671323.00;671323.00
2023;CUSCO;2588025;2588025: MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE SEGURIDAD CIUDADANA LOCAL EN EL AMBITO VECINAL Y COMUNAL DEL DISTRITO DE CAICAY DE LA PROVINCIA DE PAUCARTAMBO DEL DEPARTAMENTO DE CUSCO;0.00;300000.00;291798.00;291798.00;291798.00;291398.00;291398.00
2023;CUSCO;2589658;2589658: MEJORAMIENTO DEL SERVICIO DE SEGURIDAD CIUDADANA LOCAL EN EL AMBITO DISTRITAL MEDIANTE EL FORTALECIMIENTO DE LAS JUNTAS VECINALES EN EL DISTRITO DE VILCABAMBA DE LA PROVINCIA DE LA CONVENCION DEL DEPARTAMENTO DE CUSCO;0.00;1361151.00;1360894.00;1360894.00;1360894.00;1360894.00;1360894.00
2023;CUSCO;2589703;2589703: MEJORAMIENTO DEL SERVICIO DE SEGURIDAD CIUDADANA LOCAL EN PREVENCION DEL DELITO EN EL AREA RURAL DEL DISTRITO DE COPORAQUE DE LA PROVINCIA DE ESPINAR DEL DEPARTAMENTO DE CUSCO;0.00;10000.00;10000.00;10000.00;0.00;0.00;0.00
2023;CUSCO;2590112;2590112: MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE SEGURIDAD CIUDADANA LOCAL EN EL AMBITO DEL DISTRITO DE LAMAY DE LA PROVINCIA DE CALCA DEL DEPARTAMENTO DE CUSCO;0.00;429489.00;412702.00;412702.00;412702.00;412702.00;412702.00
2023;CUSCO;2590272;"2590272: ADQUISICION DE SISTEMA DE SEGURIDAD Y VIGILANCIA Y EQUIPO DE OTROS ACTIVOS COMPLEMENTARIOS; EN EL(LA) SISTEMA DE SEGURIDAD CIUDADANA DE LA CIUDAD DE KIMBIRI DEL DISTRITO DE KIMBIRI, PROVINCIA LA CONVENCION, DEPARTAMENTO CUSCO";0.00;47235.00;47235.00;47235.00;47235.00;47235.00;47235.00
2023;CUSCO;2592976;2592976: MEJORAMIENTO DEL SERVICIO DE SEGURIDAD CIUDADANA LOCAL EN LA POBLACION VECINAL Y COMUNAL DEL DISTRITO DE QUIQUIJANA DE LA PROVINCIA DE QUISPICANCHI DEL DEPARTAMENTO DE CUSCO;0.00;885723.00;877402.00;877402.00;877136.00;877136.00;877136.00
2023;CUSCO;2593318;2593318: MEJORAMIENTO DEL SERVICIO DE SEGURIDAD CIUDADANA LOCAL EN LA CAPACIDAD DE RESPUESTA DE LOS AGENTES, ANTE SITUACIONES DE EMERGENCIA Y PREVENCION DE FALTAS EN LAS CUENCAS DE LACCO YAVERO, CHIRUMBIA, CHAPO Y QUELLOUNO DEL DISTRITO DE QUELLOUNO DE LA PROVINCIA DE LA CONVENCION DEL DEPARTAMENTO DE CUSCO;0.00;68105.00;68105.00;0.00;0.00;0.00;0.00
2023;CUSCO;2593719;2593719: MEJORAMIENTO DEL SERVICIO DE SEGURIDAD CIUDADANA LOCAL EN VECINAL Y RONDAS CAMPESINAS DEL DISTRITO DE CHAMACA DE LA PROVINCIA DE CHUMBIVILCAS DEL DEPARTAMENTO DE CUSCO;0.00;30000.00;0.00;0.00;0.00;0.00;0.00
2023;CUSCO;2594290;2594290: MEJORAMIENTO DEL SERVICIO DE SEGURIDAD CIUDADANA LOCAL EN LA DIVISION DE SEGURIDAD CIUDADANA DEL DISTRITO DE LLUSCO DE LA PROVINCIA DE CHUMBIVILCAS DEL DEPARTAMENTO DE CUSCO;0.00;268925.00;268924.00;268924.00;268924.00;268085.00;244618.00
2023;CUSCO;2594697;2594697: MEJORAMIENTO DEL SERVICIO DE SEGURIDAD CIUDADANA LOCAL EN LAS CUATRO COMUNIDADES DEL DISTRITO DE QUEHUE DE LA PROVINCIA DE CANAS DEL DEPARTAMENTO DE CUSCO;0.00;203800.00;194118.00;192118.00;192118.00;192118.00;192118.00
2023;CUSCO;2595320;2595320: MEJORAMIENTO DEL SERVICIO DE SEGURIDAD CIUDADANA LOCAL EN EL AMBITO DISTRITAL DEL DISTRITO DE CCORCA DE LA PROVINCIA DE CUSCO DEL DEPARTAMENTO DE CUSCO;0.00;526140.00;508157.00;508157.00;494664.00;494664.00;494664.00
2023;CUSCO;2596067;2596067: MEJORAMIENTO DEL SERVICIO DE SEGURIDAD CIUDADANA LOCAL EN LAS COMUNIDADES DEL DISTRITO DE OCONGATE DE LA PROVINCIA DE QUISPICANCHI DEL DEPARTAMENTO DE CUSCO;0.00;619421.00;578719.00;578719.00;578719.00;578719.00;578719.00
2023;CUSCO;2596189;2596189: MEJORAMIENTO DEL SERVICIO DE SEGURIDAD CIUDADANA LOCAL EN EL DISTRITO DE CHINCHERO DE LA PROVINCIA DE URUBAMBA DEL DEPARTAMENTO DE CUSCO;0.00;15000.00;0.00;0.00;0.00;0.00;0.00
2023;CUSCO;2597258;2597258: MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE SEGURIDAD CIUDADANA LOCAL EN LOS CENTROS POBLADOS Y COMUNIDADES DEL DISTRITO DE LARES DE LA PROVINCIA DE CALCA DEL DEPARTAMENTO DE CUSCO;0.00;171000.00;104087.00;104087.00;104087.00;104087.00;104087.00
2023;CUSCO;2598131;2598131: MEJORAMIENTO DEL SERVICIO DE SEGURIDAD CIUDADANA LOCAL EN EL DISTRITO DE ACCHA DE LA PROVINCIA DE PARURO DEL DEPARTAMENTO DE CUSCO;0.00;214500.00;213960.00;213694.00;213694.00;213694.00;213644.00
2023;CUSCO;2601265;2601265: MEJORAMIENTO DEL SERVICIO DE SEGURIDAD CIUDADANA LOCAL EN LA LOCALIDAD DE CHECACUPE Y COMUNIDADES DEL DISTRITO DE CHECACUPE DE LA PROVINCIA DE CANCHIS DEL DEPARTAMENTO DE CUSCO;0.00;149230.00;131118.00;131118.00;131118.00;131118.00;131118.00
2023;CUSCO;2607349;2607349: MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE SEGURIDAD CIUDADANA LOCAL EN LOS CENTROS POBLADOS DEL DISTRITO DE ANTA DE LA PROVINCIA DE ANTA DEL DEPARTAMENTO DE CUSCO;0.00;40000.00;37913.00;37913.00;37913.00;37913.00;37913.00
2023;CUSCO;2610349;2610349: MEJORAMIENTO DEL SERVICIO DE SEGURIDAD CIUDADANA LOCAL EN LAS CUATRO CUENCAS DEL DISTRITO DE SANTA TERESA DE LA PROVINCIA DE LA CONVENCION DEL DEPARTAMENTO DE CUSCO;0.00;205000.00;147857.00;147857.00;147857.00;147857.00;147857.00
2023;CUSCO;3000355;3000355: PATRULLAJE POR SECTOR;17981461.00;29016188.00;28025527.00;27744379.00;27521598.00;27415085.00;27414994.00
2023;CUSCO;3000356;3000356: COMUNIDAD ORGANIZADA A FAVOR DE LA SEGURIDAD CIUDADANA;2013269.00;1976456.00;1791992.00;1692155.00;1682754.00;1679628.00;1679540.00
2023;HUANCAVELICA;2288326;2288326: MEJORAMIENTO DEL SERVICIO DE SEGURIDAD CIUDADANA DE LA CIUDAD DE LIRCAY, DISTRITO DE LIRCAY, PROVINCIA DE ANGARAES - HUANCAVELICA;0.00;6532379.00;6406478.00;6406478.00;6406478.00;6406478.00;6406478.00
2023;HUANCAVELICA;2292805;2292805: MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DE SEGURIDAD CIUDADANA EN LAS CIUDADES DE HUANCAVELICA Y ASCENSION, DISTRITO DE HUANCAVELICA, PROVINCIA DE HUANCAVELICA - HUANCAVELICA;0.00;119455.00;119454.00;119454.00;119454.00;119454.00;119454.00
2023;HUANCAVELICA;2448211;2448211: CREACION DEL SERVICIO DE SEGURIDAD CIUDADANA EN DISTRITO DE SANTO TOMAS DE PATA - PROVINCIA DE ANGARAES - DEPARTAMENTO DE HUANCAVELICA;431367.00;862734.00;821057.00;798168.00;798167.00;798167.00;798167.00
2023;HUANCAVELICA;2453360;2453360: CREACION DEL SERVICIO DE SEGURIDAD CIUDADANA EN EL DISTRITO DE SAN MIGUEL DE MAYOCC - PROVINCIA DE CHURCAMPA - DEPARTAMENTO DE HUANCAVELICA;420088.00;420088.00;419838.00;419838.00;419838.00;418457.00;418457.00
2023;HUANCAVELICA;2461788;2461788: MEJORAMIENTO DEL SERVICIO DE SEGURIDAD CIUDADANA DE LA LOCALIDAD DE YAULI, DISTRITO DE YAULI - PROVINCIA DE HUANCAVELICA - DEPARTAMENTO DE HUANCAVELICA;0.00;2701417.00;2701416.00;2701416.00;2701416.00;2669138.00;2669138.00
2023;HUANCAVELICA;2462038;2462038: MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE SEGURIDAD CIUDADANA EN EL DISTRITO DE COLCABAMBA - PROVINCIA DE TAYACAJA - DEPARTAMENTO DE HUANCAVELICA;2116128.00;3636459.00;3589044.00;3589044.00;3589044.00;3524258.00;3524258.00
2023;HUANCAVELICA;2493667;2493667: MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE SEGURIDAD CIUDADANA DEL DISTRITO DE ANCO - PROVINCIA DE CHURCAMPA - DEPARTAMENTO DE HUANCAVELICA;0.00;16250.00;16250.00;16250.00;16250.00;16250.00;16250.00
2023;HUANCAVELICA;2520613;"2520613: ADQUISICION DE EQUIPO DE VIDEO VIGILANCIA Y MOTOCICLETA; EN EL(LA) DEL SERVICIO DE SEGURIDAD CIUDADANA DE LA MUNICIPALIDAD DISTRITAL DE ASCENSION, DISTRITO DE ASCENSION, PROVINCIA HUANCAVELICA, DEPARTAMENTO HUANCAVELICA";0.00;8906.00;8450.00;8450.00;8450.00;8450.00;8450.00
2023;HUANCAVELICA;2573025;2573025: MEJORAMIENTO DEL SERVICIO DE SEGURIDAD CIUDADANA LOCAL EN EL RADIO URBANO Y RURAL (2023), DISTRITO DE ACOSTAMBO DE LA PROVINCIA DE TAYACAJA DEL DEPARTAMENTO DE HUANCAVELICA;0.00;110149.00;108186.00;99059.00;99059.00;99059.00;99059.00
2023;HUANCAVELICA;2577999;2577999: MEJORAMIENTO DEL SERVICIO DE SEGURIDAD CIUDADANA LOCAL EN DIVERSOS SECTORES DEL DISTRITO DE TINTAY PUNCU DE LA PROVINCIA DE TAYACAJA DEL DEPARTAMENTO DE HUANCAVELICA;0.00;216926.00;216925.00;215313.00;215001.00;215001.00;215001.00
2023;HUANCAVELICA;2578189;"2578189: ADQUISICION DE CAMIONETA; EN EL(LA) SERVICIO DE SEGURIDAD CIUDADANA DE LA MUNICIPALIDAD DISTRITAL DE CUENCA DISTRITO DE CUENCA, PROVINCIA HUANCAVELICA, DEPARTAMENTO HUANCAVELICA";0.00;171499.00;171499.00;170499.00;170499.00;170499.00;170499.00
2023;HUANCAVELICA;2596020;2596020: CREACION DEL SERVICIO DE SEGURIDAD CIUDADANA LOCAL EN PLATAFORMA DIGITAL E INSTALACION DE EQUIPO DE VIGILANCIA DE CENTRO POBLADO LARAMARCA DISTRITO DE LARAMARCA DE LA PROVINCIA DE HUAYTARA DEL DEPARTAMENTO DE HUANCAVELICA;0.00;43450.00;43450.00;43450.00;43450.00;43450.00;43450.00
2023;HUANCAVELICA;3000355;3000355: PATRULLAJE POR SECTOR;3750029.00;5251862.00;5129836.00;5075058.00;5020785.00;5004897.00;5004862.00
2023;HUANCAVELICA;3000356;3000356: COMUNIDAD ORGANIZADA A FAVOR DE LA SEGURIDAD CIUDADANA;943618.00;1303512.00;1230494.00;1186859.00;1179777.00;1166497.00;1165447.00
2023;HUANUCO;2399290;2399290: MEJORAMIENTO DEL SERVICIO INTEGRAL DE SEGURIDAD CIUDADANA DEL CENTRO POBLADO DE CHAVIN DE PARIARCA - DISTRITO DE CHAVIN DE PARIARCA - PROVINCIA DE HUAMALIES - REGION HUANUCO;40000.00;45000.00;45000.00;45000.00;45000.00;45000.00;45000.00
2023;HUANUCO;2468419;2468419: MEJORAMIENTO DE LOS SERVICIOS DE SEGURIDAD CIUDADANA EN EL DISTRITO DE DANIEL ALOMIA ROBLES - PROVINCIA DE LEONCIO PRADO - DEPARTAMENTO DE HUANUCO;0.00;39500.00;39500.00;39500.00;39500.00;39500.00;39500.00
2023;HUANUCO;2515243;2515243: MEJORAMIENTO DEL SISTEMA INTEGRAL DE SEGURIDAD CIUDADANA EN EL DISTRITO DE SAN PABLO DE PILLAO - PROVINCIA DE HUANUCO - DEPARTAMENTO DE HUANUCO;100000.00;0.00;0.00;0.00;0.00;0.00;0.00
2023;HUANUCO;2555529;"2555529: ADQUISICION DE SISTEMA DE VIDEO VIGILANCIA Y EQUIPO DE OTROS ACTIVOS COMPLEMENTARIOS; EN EL(LA) CENTRAL DE MONITOREO DE LA SUBGERENCIA DE SEGURIDAD CIUDADANA DE LA MUNICIPALIDAD PROVINCIAL DE LEONCIO PRADO, DISTRITO DE RUPA-RUPA, PROVINCIA LEONCIO PRADO, DEPARTAMENTO HUANUCO";0.00;1154520.00;1154491.00;1154491.00;1154491.00;836999.00;836999.00
2023;HUANUCO;2590977;"2590977: ADQUISICION DE CAMIONETA Y MOTOCICLETA; EN EL(LA) GERENCIA DE SEGURIDAD CIUDADANA DE LA MUNICIPALIDAD DISTRITAL DE AMARILIS DISTRITO DE AMARILIS, PROVINCIA HUANUCO, DEPARTAMENTO HUANUCO";0.00;965286.00;939086.00;935086.00;932586.00;932586.00;932586.00
2023;HUANUCO;3000355;3000355: PATRULLAJE POR SECTOR;14260523.00;18701420.00;17754893.00;17499575.00;16797428.00;16593535.00;16593523.00
2023;HUANUCO;3000356;3000356: COMUNIDAD ORGANIZADA A FAVOR DE LA SEGURIDAD CIUDADANA;616729.00;843379.00;772758.00;733801.00;728691.00;719587.00;719587.00
2023;ICA;2017435;2017435: IMPLEMENTACION DEL SERVICIO DE SERENAZGO;503657.00;390000.00;0.00;0.00;0.00;0.00;0.00
2023;ICA;2158755;2158755: COMISARA PNP MODELO DE MUJERES DE ICA, PROVINCIA DE ICA - ICA;0.00;180821.00;180820.00;0.00;0.00;0.00;0.00
2023;ICA;2195180;2195180: MEJORAMIENTO DEL SERVICIO DE SEGURIDAD CIUDADANA EN LA, PROVINCIA DE NAZCA - ICA;0.00;2404000.00;2404000.00;265000.00;15000.00;15000.00;15000.00
2023;ICA;2296028;2296028: MEJORAMIENTO DEL SERVICIO DE SEGURIDAD CIUDADANA DE LA MUNICIPALIDAD DISTRITAL DE LOS AQUIJES, DISTRITO DE LOS AQUIJES - ICA - ICA;24417.00;24417.00;0.00;0.00;0.00;0.00;0.00
2023;ICA;2353451;2353451: MEJORAMIENTO DEL SERVICIO DE SEGURIDAD CIUDADANA EN EL, DISTRITO DE LA TINGUINA - ICA - ICA;0.00;315000.00;283500.00;3500.00;3500.00;3500.00;3500.00
2023;ICA;2403531;2403531: MEJORAMIENTO DEL SERVICIO DE SEGURIDAD CIUDADANA EN LOS CENTROS POBLADOS DE SAN JUAN BAUTISTA - DISTRITO DE SAN JUAN BAUTISTA - PROVINCIA DE ICA - REGION ICA;0.00;277405.00;277404.00;249404.00;249404.00;249404.00;249404.00
2023;ICA;2460980;2460980: MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE SEGURIDAD CIUDADANA EN EL DISTRITO DE CHINCHA BAJA - PROVINCIA DE CHINCHA - DEPARTAMENTO DE ICA;0.00;802581.00;700313.00;210000.00;210000.00;210000.00;210000.00
2023;ICA;2484262;2484262: MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE SEGURIDAD CIUDADANA EN EL DISTRITO DE PARACAS - PROVINCIA DE PISCO - DEPARTAMENTO DE ICA;1660029.00;4441.00;2500.00;2500.00;2500.00;2500.00;2500.00
2023;ICA;2499775;2499775: MEJORAMIENTO DEL SERVICIO DEL PUESTO DE AUXILIO RAPIDO DEL C.P ALTO EL MOLINO DEL DISTRITO DE PISCO - PROVINCIA DE PISCO - DEPARTAMENTO DE ICA;0.00;8901.00;0.00;0.00;0.00;0.00;0.00
2023;ICA;2526914;2526914: MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE SEGURIDAD CIUDADANA EN EL DISTRITO DE MARCONA - PROVINCIA DE NASCA - DEPARTAMENTO DE ICA;4065282.00;-20133.00;0.00;0.00;0.00;0.00;0.00
2023;ICA;2539650;2539650: CREACION SISTEMA INTEGRAL DE SEGURIDAD CIUDADANA DISTRITO DE PUEBLO NUEVO - PROVINCIA DE ICA - DEPARTAMENTO DE ICA;0.00;25000.00;25000.00;25000.00;25000.00;25000.00;25000.00
2023;ICA;2544635;2544635: CREACION DEL SERVICIO DE SEGURIDAD CIUDADANA CON VIDEO VIGILANCIA PARA EL DISTRITO DE ALTO LARAN - PROVINCIA DE CHINCHA - DEPARTAMENTO DE ICA;40839.00;40839.00;0.00;0.00;0.00;0.00;0.00
2023;ICA;2545211;2545211: MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE SEGURIDAD CIUDADANA DEL DISTRITO DE VISTA ALEGRE - PROVINCIA DE NASCA - DEPARTAMENTO DE ICA;0.00;713297.00;713297.00;600345.00;589310.00;570555.00;570555.00
2023;ICA;2554088;2554088: MEJORAMIENTO DEL SERVICIO DE SEGURIDAD CIUDADANA EN EL INGENIO DEL DISTRITO DE EL INGENIO - PROVINCIA DE NASCA - DEPARTAMENTO DE ICA;0.00;47000.00;45000.00;45000.00;45000.00;45000.00;45000.00
2023;ICA;2554646;"2554646: ADQUISICION DE SISTEMA DE VIDEO VIGILANCIA; EN EL(LA) PARA EL SERVICIO DE SEGURIDAD CIUDADANA DEL DISTRITO DE TUPAC AMARU INCA, PROVINCIA PISCO, DEPARTAMENTO ICA";0.00;10500.00;0.00;0.00;0.00;0.00;0.00
2023;ICA;2571742;2571742: CREACION DEL SERVICIO DE UN CENTRO DE MONITOREO Y AUXILIO RAPIDO (CAR), EN HH.UU. FONAVI IV ETAPA DEL DISTRITO DE SUBTANJALLA - PROVINCIA DE ICA - DEPARTAMENTO DE ICA;0.00;30000.00;0.00;0.00;0.00;0.00;0.00
2023;ICA;2573164;2573164: MEJORAMIENTO DEL SERVICIO DE ATENCION Y PROMOCION DE LAS FAMILIAS EN LA PARTICIPACION CIUDADANA DEL DISTRITO DE SAN CLEMENTE DE LA PROVINCIA DE PISCO DEL DEPARTAMENTO DE ICA;0.00;2046320.00;1835888.00;1759666.00;1759665.00;1723552.00;1723552.00
2023;ICA;2574581;"2574581: ADQUISICION DE CAMIONETA; PARA EL SERVICIO DE SEGURIDAD CIUDADANA DEL DISTRITO DE INDEPENDENCIA, PROVINCIA PISCO, DEPARTAMENTO ICA";0.00;367780.00;367780.00;367780.00;367780.00;367780.00;367780.00
2023;ICA;2584617;"2584617: ADQUISICION DE CAMIONETA; EN EL(LA) PARA EL SERVICIO DE SEGURIDAD CIUDADANA DISTRITO DE GROCIO PRADO, PROVINCIA CHINCHA, DEPARTAMENTO ICA";0.00;479460.00;479460.00;479460.00;479460.00;479460.00;479460.00
2023;ICA;2586278;"2586278: ADQUISICION DE CAMIONETA; EN EL(LA) DIRECCION DE SEGURIDAD CIUDADANA DE LA MUNICIPALIDAD DISTRITAL DE LA TINGUIÑA DISTRITO DE LA TINGUIÑA, PROVINCIA ICA, DEPARTAMENTO ICA";0.00;816000.00;813500.00;813500.00;813500.00;813500.00;813500.00
2023;ICA;2591566;"2591566: ADQUISICION DE CAMIONETA; EN EL(LA) SISTEMA DE SEGURIDAD CIUDADANA DISTRITO DE EL CARMEN, PROVINCIA CHINCHA, DEPARTAMENTO ICA";0.00;420000.00;420000.00;419800.00;419800.00;419800.00;419800.00
2023;ICA;2591855;2591855: MEJORAMIENTO DEL SERVICIO DE SEGURIDAD CIUDADANA LOCAL EN MUNICIPALIDAD DISTRITAL DE TATE DEL DISTRITO DE TATE DE LA PROVINCIA DE ICA DEL DEPARTAMENTO DE ICA;0.00;39555.00;0.00;0.00;0.00;0.00;0.00
2023;ICA;2592838;"2592838: ADQUISICION DE CAMIONETA; EN EL(LA) PARA EL SERVICIO DE SEGURIDAD CIUDADANA EN LA LOCALIDAD DE PALPA DISTRITO DE PALPA, PROVINCIA PALPA, DEPARTAMENTO ICA";0.00;421300.00;421300.00;421300.00;421300.00;421300.00;421300.00
2023;ICA;2593387;"2593387: CONSTRUCCION DE CENTRAL DE VIGILANCIA Y SEGURIDAD; EN EL(LA) CALLE JUAN MATA CON JR TACNA, PLAZA AMAPROVI, CALLE JOSE MARIA MEJIA CON CALLE ESPINALES, PLAZA BOLOGNESI, CALLE ALFONZO UGARTE, PLAZA DE BUENA FE DISTRITO DE NASCA, PROVINCIA NASCA, DEPARTAMENTO ICA";0.00;38000.00;38000.00;38000.00;38000.00;38000.00;38000.00
2023;ICA;2595761;2595761: MEJORAMIENTO DEL SERVICIO DE SEGURIDAD CIUDADANA LOCAL EN DIVERSAS CALLES Y AVENIDAS MEDIANTE EL SISTEMA DE CAMARAS DE VIDEO VIGILANCIA DISTRITO DE SUNAMPE DE LA PROVINCIA DE CHINCHA DEL DEPARTAMENTO DE ICA;0.00;1095000.00;1004755.00;1004755.00;1004755.00;378425.00;378425.00
2023;ICA;2596959;2596959: CREACION DEL SERVICIO POLICIAL OPERATIVO BASICO EN LA COMISARIA DEL CENTRO POBLADO DE COPARA DISTRITO DE VISTA ALEGRE DE LA PROVINCIA DE NASCA DEL DEPARTAMENTO DE ICA;0.00;39600.00;39600.00;39600.00;39600.00;39600.00;39600.00
2023;ICA;2600952;"2600952: REPARACION DE EQUIPO DE CENTRO DE CONTROL Y MONITOREO Y EQUIPO DE COMUNICACION; ADQUISICION DE MOTOCICLETA Y MOBILIARIO DE OFICINA; EN EL(LA) MUNICIPALIDAD DISTRITAL DE HUMAY EN LA LOCALIDAD HUMAY, DISTRITO DE HUMAY, PROVINCIA PISCO, DEPARTAMENTO ICA";0.00;510003.00;474380.00;415795.00;413695.00;391845.00;391845.00
2023;ICA;2606479;"2606479: ADQUISICION DE SISTEMA DE VIDEO VIGILANCIA; EN EL(LA) MEJORAMIENTO DEL SERVICIO DE SEGURIDAD CIUDADANA LOCAL EN EL DISTRITO DE PACHACUTEC, PROVINCIA ICA, DEPARTAMENTO ICA";0.00;85500.00;85500.00;85500.00;85500.00;85500.00;85500.00
2023;ICA;2608513;2608513: MEJORAMIENTO DEL SERVICIO DE SEGURIDAD CIUDADANA LOCAL EN EL CENTRO DE MONITOREO Y VIDEOVIGILANCIA DEL DISTRITO DE TUPAC AMARU INCA DE LA PROVINCIA DE PISCO DEL DEPARTAMENTO DE ICA;0.00;3767858.00;3764372.00;1643300.00;1502651.00;1502651.00;1502651.00
2023;ICA;2609085;"2609085: ADQUISICION DE CAMIONETA; EN EL(LA) 2 CAMIONETAS PARA EL AREA DE SEGURIDAD CIUDADANA DEL DISTRITO DE SUNAMPE, PROVINCIA CHINCHA, DEPARTAMENTO ICA";0.00;319000.00;319000.00;319000.00;319000.00;319000.00;319000.00
2023;ICA;2609330;2609330: CREACION DEL SERVICIO DE SEGURIDAD CIUDADANA LOCAL EN CON VIDEO VIGILANCIA PARA EL, DISTRITO DE EL CARMEN DE LA PROVINCIA DE CHINCHA DEL DEPARTAMENTO DE ICA;0.00;1024167.00;1020164.00;1020144.00;1020144.00;1020144.00;1020144.00
2023;ICA;2610568;2610568: CREACION DEL SERVICIO DE SEGURIDAD CIUDADANA LOCAL EN PUESTO DE AUXILIO RAPIDO EN EL SECTOR EL SIETE DEL DISTRITO DE PACHACUTEC DE LA PROVINCIA DE ICA DEL DEPARTAMENTO DE ICA;0.00;12000.00;0.00;0.00;0.00;0.00;0.00
2023;ICA;2611057;2611057: MEJORAMIENTO DEL SERVICIO DE SEGURIDAD CIUDADANA LOCAL EN MUNICIPALIDAD DISTRITAL DE CAHNGUILLO DISTRITO DE CHANGUILLO DE LA PROVINCIA DE NASCA DEL DEPARTAMENTO DE ICA;0.00;39500.00;39500.00;0.00;0.00;0.00;0.00
2023;ICA;2611160;2611160: MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE SEGURIDAD CIUDADANA LOCAL EN DISTRITO DE ALTO LARAN DE LA PROVINCIA DE CHINCHA DEL DEPARTAMENTO DE ICA;0.00;206000.00;202376.00;188828.00;188828.00;188828.00;188828.00
